id,coding,d2018,d2017,d2016,16-17,17-18
516,(株)福井銀行【8362】,4209,6315,7817,-19.21%,-33.35%
1729,(株)東京エネシス【1945】,4205,5836,5987,-2.52%,-27.95%
1025,未来工業(株)【7931】,4198,4201,3965,5.95%,-0.07%
435,アスクル(株)【2678】,4192,8865,8517,4.09%,-52.71%
2668,ＷＤＢホールディングス(株)【2475】,4191,3413,2737,24.70%,22.80%
3142,(株)ソラスト【6197】,4188,3654,3311,10.36%,14.61%
2677,(株)ＳＲＡホールディングス【3817】,4175,4180,3736,11.88%,-0.12%
1201,ケンコーマヨネーズ(株)【2915】,4173,3987,3436,16.04%,4.67%
387,日本冶金工業(株)【5480】,4168,4352,1892,130.02%,-4.23%
1366,ダイト(株)【4577】,4161,3832,3555,7.79%,8.59%
3338,(株)ＴＨＥグローバル社【3271】,4157,1837,1725,6.49%,126.29%
2415,佐藤商事(株)【8065】,4148,3597,3308,8.74%,15.32%
1811,サンワテクノス(株)【8137】,4135,3014,2444,23.32%,37.19%
2690,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ(株)【9267】,4128,,,#DIV/0!,#DIV/0!
1070,(株)松屋フーズホールディングス【9887】,4119,4831,3685,31.10%,-14.74%
1941,(株)ミクニ【7247】,4117,3453,3094,11.60%,19.23%
1574,(株)ゼロ【9028】,4116,5630,5391,4.43%,-26.89%
1051,空港施設(株)【8864】,4103,3825,2944,29.93%,7.27%
1126,日特建設(株)【1929】,4100,3583,3465,3.41%,14.43%
2501,(株)丸順【3422】,4092,2681,1875,42.99%,52.63%
824,(株)大光銀行【8537】,4085,4529,4401,2.91%,-9.80%
1165,日本化学工業(株)【4092】,4084,3336,3452,-3.36%,22.42%
1169,(株)極洋【1301】,4066,3723,2433,53.02%,9.21%
1562,前田工繊(株)【7821】,4066,3848,3421,12.48%,5.67%
1943,(株)ルネサンス【2378】,4062,3682,3186,15.57%,10.32%
1252,(株)エムティーアイ【9438】,4053,5355,4245,26.15%,-24.31%
1461,(株)アイ・テック【9964】,4036,4291,3710,15.66%,-5.94%
1864,(株)インテージホールディングス【4326】,4023,4268,3883,9.92%,-5.74%
1961,(株)エス・エム・エス【2175】,4021,3646,2756,32.29%,10.29%
1047,日特エンジニアリング(株)【6145】,4020,2873,1846,55.63%,39.92%
779,(株)吉野家ホールディングス【9861】,4019,1865,1613,15.62%,115.50%
803,ハリマ化成グループ(株)【4410】,4010,3975,2437,63.11%,0.88%
1191,レック(株)【7874】,4006,3673,818,349.02%,9.07%
811,(株)Ｊ−オイルミルズ【2613】,4005,5468,4634,18.00%,-26.76%
1275,日本精線(株)【5659】,4004,2560,2470,3.64%,56.41%
1068,富士紡ホールディングス(株)【3104】,3989,6816,3624,88.08%,-41.48%
879,市光工業(株)【7244】,3971,4809,2429,97.98%,-17.43%
2348,日本リーテック(株)【1938】,3957,4551,4129,10.22%,-13.05%
404,井関農機(株)【6310】,3953,2469,460,436.74%,60.11%
1023,(株)ミツウロコグループホールディングス【8131】,3953,3894,3602,8.11%,1.52%
912,富士通フロンテック(株)【6945】,3943,5744,5503,4.38%,-31.35%
720,特種東海製紙(株)【3708】,3932,4708,3750,25.55%,-16.48%
695,東邦チタニウム(株)【5727】,3930,3726,3890,-4.22%,5.48%
801,日本電子(株)【6951】,3928,2076,6145,-66.22%,89.21%
730,保土谷化学工業(株)【4112】,3903,2129,828,157.13%,83.33%
2075,デンヨー(株)【6517】,3902,4247,4097,3.66%,-8.12%
1661,シミックホールディングス(株)【2309】,3897,3363,1411,138.34%,15.88%
838,日本ピストンリング(株)【6461】,3890,3238,2549,27.03%,20.14%
2352,帝国繊維(株)【3302】,3889,3337,3819,-12.62%,16.54%
1625,日本プラスト(株)【7291】,3885,5670,4754,19.27%,-31.48%
823,日本証券金融(株)【8511】,3881,2802,2558,9.54%,38.51%
604,理想科学工業(株)【6413】,3870,3993,6551,-39.05%,-3.08%
1509,ローランド　ディー．ジー．(株)【6789】,3853,4358,4057,7.42%,-11.59%
2107,(株)スタジオアリス【2305】,3850,5452,5336,2.17%,-29.38%
1444,(株)Ｃ＆Ｆロジホールディングス【9099】,3845,3841,1820,111.04%,0.10%
1477,(株)朝日工業社【1975】,3833,3722,2842,30.96%,2.98%
1587,アネスト岩田(株)【6381】,3824,3733,3796,-1.66%,2.44%
923,オルガノ(株)【6368】,3821,4114,3947,4.23%,-7.12%
1131,(株)神鋼環境ソリューション【6299】,3814,2984,3606,-17.25%,27.82%
972,太陽化学(株)【2902】,3802,3444,2746,25.42%,10.39%
1691,(株)サックスバー　ホールディングス【9990】,3800,4465,4765,-6.30%,-14.89%
869,ＪＣＲファーマ(株)【4552】,3784,2362,2152,9.76%,60.20%
3196,(株)マツオカコーポレーション【3611】,3776,4122,2262,82.23%,-8.39%
1113,丸文(株)【7537】,3771,2883,3212,-10.24%,30.80%
1397,グローブライド(株)【7990】,3768,3416,3420,-0.12%,10.30%
1346,クミアイ化学工業(株)【4996】,3764,2267,3723,-39.11%,66.03%
2086,アークランドサービスホールディングス(株)【3085】,3762,3350,2923,14.61%,12.30%
715,中国塗料(株)【4617】,3761,5471,10012,-45.36%,-31.26%
2111,(株)アルゴグラフィックス【7595】,3752,3110,2462,26.32%,20.64%
1079,(株)シーイーシー【9692】,3748,3311,3255,1.72%,13.20%
721,(株)モスフードサービス【8153】,3736,4663,3824,21.94%,-19.88%
262,(株)小森コーポレーション【6349】,3732,1712,6612,-74.11%,117.99%
939,わらべや日洋ホールディングス(株)【2918】,3731,4099,3088,32.74%,-8.98%
724,若築建設(株)【1888】,3713,2977,2586,15.12%,24.72%
932,伯東(株)【7433】,3710,2069,2906,-28.80%,79.31%
1264,(株)不動テトラ【1813】,3709,3809,3118,22.16%,-2.63%
965,東洋炭素(株)【5310】,3708,652,790,-17.47%,468.71%
1621,愛知時計電機(株)【7723】,3708,2890,1798,60.73%,28.30%
810,フィード・ワン(株)【2060】,3706,4831,3492,38.34%,-23.29%
1686,ユニオンツール(株)【6278】,3698,3049,3993,-23.64%,21.29%
2225,福井コンピュータホールディングス(株)【9790】,3687,3114,2165,43.83%,18.40%
1745,日本商業開発(株)【3252】,3684,4843,5955,-18.67%,-23.93%
881,ＴＯＷＡ(株)【6315】,3682,3831,1940,97.47%,-3.89%
2057,(株)レノバ【9519】,3679,2794,2105,32.73%,31.68%
2132,(株)プロトコーポレーション【4298】,3674,2795,4071,-31.34%,31.45%
1838,Ｍ＆Ａキャピタルパートナーズ(株)【6080】,3656,,,#DIV/0!,#DIV/0!
1096,ネツレン【5976】,3656,3003,2145,40.00%,21.74%
1598,(株)エコス【7520】,3655,3414,3520,-3.01%,7.06%
1354,立川ブラインド工業(株)【7989】,3643,2867,2553,12.30%,27.07%
2466,メディキット(株)【7749】,3635,3511,3603,-2.55%,3.53%
1467,萩原電気ホールディングス(株)【7467】,3631,3100,3015,2.82%,17.13%
987,(株)有沢製作所【5208】,3627,1790,2957,-39.47%,102.63%
1679,(株)巴コーポレーション【1921】,3605,2755,2685,2.61%,30.85%
1946,(株)パーカーコーポレーション【9845】,3604,3958,2813,40.70%,-8.94%
1261,(株)テクノアソシエ【8249】,3599,3171,2038,55.59%,13.50%
878,(株)いなげや【8182】,3597,2396,3320,-27.83%,50.13%
1187,(株)ゲームカード・ジョイコホールディングス【6249】,3596,1919,-1440,233.26%,87.39%
994,レオン自動機(株)【6272】,3596,3207,2370,35.32%,12.13%
1528,スター・マイカ(株)【3230】,3575,3258,2465,32.17%,9.73%
1541,(株)永谷園ホールディングス【2899】,3567,3098,2818,9.94%,15.14%
1438,太平電業(株)【1968】,3563,6546,5127,27.68%,-45.57%
1786,(株)ヨータイ【5357】,3559,1913,1309,46.14%,86.04%
584,タカラバイオ(株)【4974】,3555,3202,2667,20.06%,11.02%
1780,コンドーテック(株)【7438】,3537,3516,3441,2.18%,0.60%
2977,日本駐車場開発(株)【2353】,3533,3067,1977,55.13%,15.19%
3156,ＳＦＰホールディングス(株)【3198】,3529,3307,,#DIV/0!,6.71%
1394,(株)ワコム【6727】,3526,-1171,3664,-131.96%,401.11%
1050,東リ(株)【7971】,3522,4249,3825,11.08%,-17.11%
1682,宮地エンジニアリンググループ(株)【3431】,3518,2530,1088,132.54%,39.05%
957,(株)マースグループホールディングス【6419】,3517,4313,4431,-2.66%,-18.46%
1224,ＴＯＡ(株)【6809】,3510,2935,3638,-19.32%,19.59%
1033,日本コークス工業(株)【3315】,3496,2646,2297,15.19%,32.12%
744,日本農薬(株)【4997】,3496,4426,9951,-55.52%,-21.01%
1141,新京成電鉄(株)【9014】,3481,3299,3027,8.99%,5.52%
1026,エステー(株)【4951】,3480,2854,2341,21.91%,21.93%
1041,栄研化学(株)【4549】,3478,3976,3536,12.44%,-12.53%
1666,(株)ネクステージ【3186】,3474,2163,1269,70.45%,60.61%
1266,(株)ヤマト【1967】,3462,3075,3011,2.13%,12.59%
2370,(株)ＳＨＯＥＩ【7839】,3461,3145,3210,-2.02%,10.05%
3485,(株)ティーケーピー【3479】,3449,2694,2004,34.43%,28.03%
1197,(株)フルヤ金属【7826】,3437,,,#DIV/0!,#DIV/0!
852,新光商事(株)【8141】,3435,2135,2171,-1.66%,60.89%
1459,マックスバリュ中部(株)【8171】,3433,4084,3182,28.35%,-15.94%
2666,中央自動車工業(株)【8117】,3423,3077,2465,24.83%,11.24%
1701,椿本興業(株)【8052】,3414,2557,2298,11.27%,33.52%
1507,(株)リミックスポイント【3825】,3411,32,,#DIV/0!,10559.38%
314,(株)栗本鐵工所【5602】,3409,3421,3330,2.73%,-0.35%
1365,長野計器(株)【7715】,3401,1850,1933,-4.29%,83.84%
1049,日本金属(株)【5491】,3388,1776,846,109.93%,90.77%
1588,ジオスター(株)【5282】,3387,2838,1119,153.62%,19.34%
502,(株)学研ホールディングス【9470】,3382,2732,1599,70.86%,23.79%
2249,ファーストブラザーズ(株)【3454】,3373,3966,2832,40.04%,-14.95%
794,山陽電気鉄道(株)【9052】,3367,3402,3624,-6.13%,-1.03%
2380,(株)リンクアンドモチベーション【2170】,3365,1924,868,121.66%,74.90%
1271,旭有機材(株)【4216】,3362,2062,1591,29.60%,63.05%
745,中央発條(株)【5992】,3358,2737,1509,81.38%,22.69%
1648,酒井重工業(株)【6358】,3357,1696,1933,-12.26%,97.94%
1772,(株)物語コーポレーション【3097】,3355,2579,2426,6.31%,30.09%
962,澁澤倉庫(株)【9304】,3353,3406,2770,22.96%,-1.56%
1809,(株)たけびし【7510】,3349,2540,2206,15.14%,31.85%
564,シナネンホールディングス(株)【8132】,3348,2934,3504,-16.27%,14.11%
2250,(株)アミューズ【4301】,3342,5361,5983,-10.40%,-37.66%
1819,(株)じげん【3679】,3322,2483,1609,54.32%,33.79%
742,日本セラミック(株)【6929】,3301,2741,1813,51.19%,20.43%
2263,イハラサイエンス(株)【5999】,3289,2543,2071,22.79%,29.34%
1310,日本特殊塗料(株)【4619】,3286,3162,2961,6.79%,3.92%
1106,(株)今仙電機製作所【7266】,3281,2670,3202,-16.61%,22.88%
3244,(株)エイジス【4659】,3258,3058,2647,15.53%,6.54%
2139,共和レザー(株)【3553】,3247,3770,3636,3.69%,-13.87%
2204,(株)オークネット【3964】,3245,4041,4201,-3.81%,-19.70%
1763,(株)テクノ菱和【1965】,3242,4421,3440,28.52%,-26.67%
1880,(株)アルプス技研【4641】,3238,2857,2165,31.96%,13.34%
1452,(株)ウェッジホールディングス【2388】,3233,3291,1631,101.78%,-1.76%
1027,日本カーバイド工業(株)【4064】,3232,2577,2101,22.66%,25.42%
1194,アジアパイルホールディングス(株)【5288】,3223,2534,2324,9.04%,27.19%
807,三菱製鋼(株)【5632】,3219,3861,4286,-9.92%,-16.63%
1968,(株)宇徳【9358】,3215,2912,2948,-1.22%,10.41%
2680,ＯＳＪＢホールディングス(株)【5912】,3212,2983,4168,-28.43%,7.68%
1757,(株)アルファ【3434】,3212,3016,1334,126.09%,6.50%
1522,大阪有機化学工業(株)【4187】,3208,2441,1578,54.69%,31.42%
2305,本州化学工業(株)【4115】,3207,2047,1989,2.92%,56.67%
1804,泉州電業(株)【9824】,3202,2802,2345,19.49%,14.28%
1972,(株)シーアールイー【3458】,3186,5188,4386,18.29%,-38.59%
915,東亜石油(株)【5008】,3185,3438,4925,-30.19%,-7.36%
1186,ホクト(株)【1379】,3181,3430,3428,0.06%,-7.26%
2577,(株)ヤギ【7460】,3179,2752,2815,-2.24%,15.52%
940,ＫＮＴ−ＣＴホールディングス(株)【9726】,3177,2968,-2651,211.96%,7.04%
1166,日比谷総合設備(株)【1982】,3171,5608,4676,19.93%,-43.46%
2002,(株)メディカルシステムネットワーク【4350】,3163,2113,3783,-44.14%,49.69%
2555,ニホンフラッシュ(株)【7820】,3163,2754,3023,-8.90%,14.85%
2639,ヤマエ久野(株)【8108】,3154,3822,3885,-1.62%,-17.48%
1631,イソライト工業(株)【5358】,3153,2130,1683,26.56%,48.03%
1448,日本アジアグループ(株)【3751】,3153,2740,3887,-29.51%,15.07%
2408,スバル興業(株)【9632】,3151,2169,1858,16.74%,45.27%
2539,(株)ベルパーク【9441】,3151,2846,3212,-11.39%,10.72%
3138,ウイン・パートナーズ(株)【3183】,3144,3058,2965,3.14%,2.81%
449,カドカワ(株)【9468】,3144,8419,9124,-7.73%,-62.66%
891,(株)清水銀行【8364】,3139,2896,5265,-45.00%,8.39%
1447,(株)ヨコオ【6800】,3135,2516,1057,138.03%,24.60%
1231,(株)バイテックホールディングス【9957】,3130,2780,2461,12.96%,12.59%
1233,フルサト工業(株)【8087】,3125,3163,3556,-11.05%,-1.20%
1181,(株)ロック・フィールド【2910】,3117,3020,2548,18.52%,3.21%
1705,(株)九州リースサービス【8596】,3104,2950,2905,1.55%,5.22%
1209,日精樹脂工業(株)【6293】,3103,2522,2709,-6.90%,23.04%
1230,極東証券(株)【8706】,3097,4244,3420,24.09%,-27.03%
2681,東京製綱(株)【5981】,3094,3492,4303,-18.85%,-11.40%
1825,(株)クレスコ【4674】,3091,2707,2484,8.98%,14.19%
3029,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ【3445】,3075,1557,1081,44.03%,97.50%
1910,(株)エフオン【9514】,3074,2572,1300,97.85%,19.52%
1164,チムニー(株)【3178】,3074,4004,3629,10.33%,-23.23%
1848,(株)ＥＭシステムズ【4820】,3063,2597,1861,39.55%,17.94%
3207,(株)川金ホールディングス【5614】,3061,2165,1450,49.31%,41.39%
572,(株)アルペン【3028】,3060,4134,3183,29.88%,-25.98%
945,Ｋ＆Ｏエナジーグループ(株)【1663】,3051,3234,4891,-33.88%,-5.66%
1974,(株)芝浦電子【6957】,3045,2394,1663,43.96%,27.19%
1853,ダイハツディーゼル(株)【6023】,3044,3498,5493,-36.32%,-12.98%
1368,(株)キョウデン【6881】,3040,2065,1797,14.91%,47.22%
825,丸三証券(株)【8613】,3039,657,2746,-76.07%,362.56%
1983,ヘリオス　テクノ　ホールディング(株)【6927】,3039,1386,1182,17.26%,119.26%
1845,(株)あみやき亭【2753】,3028,2938,3181,-7.64%,3.06%
1963,(株)ベクトル【6058】,3026,2206,1618,36.34%,37.17%
1147,中部鋼鈑(株)【5461】,3016,3089,4266,-27.59%,-2.36%
1010,(株)ブロードリーフ【3673】,3010,2952,,#DIV/0!,1.96%
3275,(株)アクシーズ【1381】,2991,2964,2340,26.67%,0.91%
1536,明和地所(株)【8869】,2991,4082,3090,32.10%,-26.73%
1314,(株)ピーシーデポコーポレーション【7618】,2981,3402,4086,-16.74%,-12.38%
2219,古河電池(株)【6937】,2980,3336,2928,13.93%,-10.67%
1526,(株)アイ・オー・データ機器【6916】,2971,2508,1149,118.28%,18.46%
1225,(株)イトーキ【7972】,2956,2800,4306,-34.97%,5.57%
946,(株)東光高岳【6617】,2947,3983,2690,48.07%,-26.01%
2532,Ｄｅｎｋｅｉ【9908】,2940,2297,2689,-14.58%,27.99%
1189,ＮＳＷ【9739】,2940,2390,2020,18.32%,23.01%
1277,(株)内田洋行【8057】,2940,3041,3488,-12.82%,-3.32%
1783,(株)マミーマート【9823】,2938,2545,2758,-7.72%,15.44%
1321,ヨネックス(株)【7906】,2925,4147,3279,26.47%,-29.47%
2124,(株)ヒラノテクシード【6245】,2924,3021,1950,54.92%,-3.21%
2196,(株)高速【7504】,2920,2785,3055,-8.84%,4.85%
1240,広島ガス(株)【9535】,2920,3812,5475,-30.37%,-23.40%
2242,山田コンサルティンググループ(株)【4792】,2917,2255,2134,5.67%,29.36%
1768,大同工業(株)【6373】,2912,2578,2835,-9.07%,12.96%
1692,(株)自重堂【3597】,2904,3026,2609,15.98%,-4.03%
1856,北陸ガス(株)【9537】,2902,1543,1998,-22.77%,88.08%
1833,日東富士製粉(株)【2003】,2898,2324,2046,13.59%,24.70%
483,東亜建設工業(株)【1885】,2879,6196,11789,-47.44%,-53.53%
981,北海道ガス(株)【9534】,2874,1505,2013,-25.24%,90.96%
1411,(株)フォーバル【8275】,2854,2545,2379,6.98%,12.14%
1727,三光合成(株)【7888】,2844,2358,2183,8.02%,20.61%
1722,パンチ工業(株)【6165】,2843,1990,1986,0.20%,42.86%
913,ラサ工業(株)【4022】,2842,1622,1683,-3.62%,75.22%
1659,(株)ポラテクノ【4239】,2839,2836,4058,-30.11%,0.11%
877,(株)リンガーハット【8200】,2825,3284,2834,15.88%,-13.98%
2504,あすか製薬(株)【4514】,2824,1793,1166,53.77%,57.50%
2369,(株)フコク【5185】,2823,3097,3229,-4.09%,-8.85%
1295,アルビス(株)【7475】,2817,2560,2262,13.17%,10.04%
2426,明治電機工業(株)【3388】,2815,2005,2274,-11.83%,40.40%
2372,ＪＦＥシステムズ(株)【4832】,2805,2288,1956,16.97%,22.60%
1204,アイホン(株)【6718】,2805,2775,3045,-8.87%,1.08%
1839,(株)東北新社【2329】,2794,4064,4019,1.12%,-31.25%
1226,(株)テイクアンドギヴ・ニーズ【4331】,2785,2439,1545,57.86%,14.19%
2684,白銅(株)【7637】,2784,1985,1706,16.35%,40.25%
2825,ＧＭＢ(株)【7214】,2783,2740,448,511.61%,1.57%
2418,中部日本放送(株)【9402】,2779,2805,2077,35.05%,-0.93%
2177,(株)ジェイ・エス・ビー【3480】,2769,2191,1510,45.10%,26.38%
728,シキボウ(株)【3109】,2763,3148,3077,2.31%,-12.23%
1836,東京エレクトロン　デバイス(株)【2760】,2755,1665,1490,11.74%,65.47%
1015,(株)河合楽器製作所【7952】,2749,2319,2661,-12.85%,18.54%
1143,日本精化(株)【4362】,2749,2369,2383,-0.59%,16.04%
1897,(株)ソフト９９コーポレーション【4464】,2747,2419,2250,7.51%,13.56%
1369,(株)ミマキエンジニアリング【6638】,2729,2049,3194,-35.85%,33.19%
2148,萩原工業(株)【7856】,2721,2548,2360,7.97%,6.79%
2848,中野冷機(株)【6411】,2717,2869,3363,-14.69%,-5.30%
1101,アルインコ(株)【5933】,2717,2913,3189,-8.65%,-6.73%
2330,(株)フジマック【5965】,2714,2153,1588,35.58%,26.06%
1302,(株)メガチップス【6875】,2709,1926,-335,674.93%,40.65%
3281,日進工具(株)【6157】,2695,2013,1914,5.17%,33.88%
2007,グランディハウス(株)【8999】,2695,2715,2768,-1.91%,-0.74%
2297,(株)アエリア【3758】,2691,-1605,-612,-162.25%,267.66%
1847,(株)ノザワ【5237】,2691,3316,3189,3.98%,-18.85%
2630,日本化学産業(株)【4094】,2678,2556,1641,55.76%,4.77%
1558,(株)四電工【1939】,2674,2228,1982,12.41%,20.02%
1412,タイガースポリマー(株)【4231】,2668,2796,2535,10.30%,-4.58%
2932,(株)ヒト・コミュニケーションズ【3654】,2663,2601,2803,-7.21%,2.38%
2108,藤井産業(株)【9906】,2659,2588,3179,-18.59%,2.74%
1806,燦ホールディングス(株)【9628】,2658,2019,1739,16.10%,31.65%
1539,日東精工(株)【5957】,2658,2598,1793,44.90%,2.31%
1583,綜研化学(株)【4972】,2651,2287,1244,83.84%,15.92%
